state,pollster,sponsors,pollster_rating_id,fte_grade,sample_size,methodology,start_date,end_date,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,notes,url,stage,answer,candidate_name,candidate_party,pct
Pennsylvania,YouGov,University of Wisconsin–Madison,391,B,642,Online,9/10/20,9/21/20,FALSE,,,FALSE,FALSE,recontact poll,https://elections.wisc.edu/third-2020-election-survey/,general,Biden,Joseph R. Biden Jr.,DEM,49
Pennsylvania,YouGov,University of Wisconsin–Madison,391,B,642,Online,9/10/20,9/21/20,FALSE,,,FALSE,FALSE,recontact poll,https://elections.wisc.edu/third-2020-election-survey/,general,Trump,Donald Trump,REP,45
Wisconsin,YouGov,University of Wisconsin–Madison | Wisconsin State Journal,391,B,770,Online,9/10/20,9/21/20,FALSE,,,FALSE,FALSE,recontact poll,https://elections.wisc.edu/third-2020-election-survey/,general,Biden,Joseph R. Biden Jr.,DEM,49
Wisconsin,YouGov,University of Wisconsin–Madison | Wisconsin State Journal,391,B,770,Online,9/10/20,9/21/20,FALSE,,,FALSE,FALSE,recontact poll,https://elections.wisc.edu/third-2020-election-survey/,general,Trump,Donald Trump,REP,44
Wisconsin,YouGov,University of Wisconsin–Madison | Wisconsin State Journal,391,B,664,Online,9/10/20,9/21/20,FALSE,,,FALSE,FALSE,recontact poll,https://elections.wisc.edu/third-2020-election-survey/,general,Biden,Joseph R. Biden Jr.,DEM,50
Wisconsin,YouGov,University of Wisconsin–Madison | Wisconsin State Journal,391,B,664,Online,9/10/20,9/21/20,FALSE,,,FALSE,FALSE,recontact poll,https://elections.wisc.edu/third-2020-election-survey/,general,Trump,Donald Trump,REP,46
Virginia,Christopher Newport University,,50,B/C,796,Live Phone,9/9/20,9/21/20,FALSE,,,FALSE,FALSE,,https://www.scribd.com/document/477314679/September-2020-Statewide-Final,general,Biden,Joseph R. Biden Jr.,DEM,48
Virginia,Christopher Newport University,,50,B/C,796,Live Phone,9/9/20,9/21/20,FALSE,,,FALSE,FALSE,,https://www.scribd.com/document/477314679/September-2020-Statewide-Final,general,Trump,Donald Trump,REP,43
,USC Dornsife/Los Angeles Times,,343,B/C,5482,Online,9/8/20,9/21/20,FALSE,,TRUE,FALSE,FALSE,probabilistic voting question,https://election.usc.edu/,general,Biden,Joseph R. Biden Jr.,DEM,51.42
,USC Dornsife/Los Angeles Times,,343,B/C,5482,Online,9/8/20,9/21/20,FALSE,,TRUE,FALSE,FALSE,probabilistic voting question,https://election.usc.edu/,general,Trump,Donald Trump,REP,41.87
,USC Dornsife/Los Angeles Times,,343,B/C,5482,Online,9/8/20,9/21/20,FALSE,,TRUE,FALSE,FALSE,traditional voting question,https://election.usc.edu/,general,Biden,Joseph R. Biden Jr.,DEM,52.35
,USC Dornsife/Los Angeles Times,,343,B/C,5482,Online,9/8/20,9/21/20,FALSE,,TRUE,FALSE,FALSE,traditional voting question,https://election.usc.edu/,general,Trump,Donald Trump,REP,41.69
,USC Dornsife/Los Angeles Times,,343,B/C,5369,Online,9/8/20,9/21/20,FALSE,,TRUE,FALSE,FALSE,traditional voting question (RV),https://election.usc.edu/,general,Biden,Joseph R. Biden Jr.,DEM,50.15
,USC Dornsife/Los Angeles Times,,343,B/C,5369,Online,9/8/20,9/21/20,FALSE,,TRUE,FALSE,FALSE,traditional voting question (RV),https://election.usc.edu/,general,Trump,Donald Trump,REP,41.72
,Morning Consult,,218,B/C,1988,Online,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.morningconsult.com/wp-uploads/2020/09/21170237/200986_crosstabs_TIK_TOK_RVs_v1.pdf,general,Biden,Joseph R. Biden Jr.,DEM,48
,Morning Consult,,218,B/C,1988,Online,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.morningconsult.com/wp-uploads/2020/09/21170237/200986_crosstabs_TIK_TOK_RVs_v1.pdf,general,Trump,Donald Trump,REP,41
,Léger,The Canadian Press,572,,830,Online,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://leger360.com/wp-content/uploads/2020/09/Legers-Weekly-Survey-September-21st-2020-min.pdf,general,Biden,Joseph R. Biden Jr.,DEM,48
,Léger,The Canadian Press,572,,830,Online,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://leger360.com/wp-content/uploads/2020/09/Legers-Weekly-Survey-September-21st-2020-min.pdf,general,Trump,Donald Trump,REP,41
,Morning Consult,,218,B/C,14211,Online,9/18/20,9/20/20,FALSE,,TRUE,FALSE,FALSE,,https://morningconsult.com/2020-presidential-election-tracker/,general,Biden,Joseph R. Biden Jr.,DEM,51
,Morning Consult,,218,B/C,14211,Online,9/18/20,9/20/20,FALSE,,TRUE,FALSE,FALSE,,https://morningconsult.com/2020-presidential-election-tracker/,general,Trump,Donald Trump,REP,44
,Change Research,CNBC,48,C-,1430,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Biden,Joseph R. Biden Jr.,DEM,51
,Change Research,CNBC,48,C-,1430,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Trump,Donald Trump,REP,42
,Change Research,CNBC,48,C-,1430,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Jorgensen,Jo Jorgensen,LIB,4
,Change Research,CNBC,48,C-,1430,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Hawkins,Howie Hawkins,GRE,1
Arizona,Change Research,CNBC,48,C-,262,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Biden,Joseph R. Biden Jr.,DEM,49
Arizona,Change Research,CNBC,48,C-,262,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Trump,Donald Trump,REP,43
Florida,Change Research,CNBC,48,C-,702,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Biden,Joseph R. Biden Jr.,DEM,49
Florida,Change Research,CNBC,48,C-,702,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Trump,Donald Trump,REP,46
Michigan,Change Research,CNBC,48,C-,568,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Biden,Joseph R. Biden Jr.,DEM,51
Michigan,Change Research,CNBC,48,C-,568,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Trump,Donald Trump,REP,43
North Carolina,Change Research,CNBC,48,C-,579,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Biden,Joseph R. Biden Jr.,DEM,48
North Carolina,Change Research,CNBC,48,C-,579,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Trump,Donald Trump,REP,46
Pennsylvania,Change Research,CNBC,48,C-,579,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Biden,Joseph R. Biden Jr.,DEM,49
Pennsylvania,Change Research,CNBC,48,C-,579,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Trump,Donald Trump,REP,45
Wisconsin,Change Research,CNBC,48,C-,571,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Biden,Joseph R. Biden Jr.,DEM,51
Wisconsin,Change Research,CNBC,48,C-,571,Online/Text,9/18/20,9/20/20,FALSE,,,FALSE,FALSE,,https://changeresearch.com/post/states-of-play-battleground-wave-14/,general,Trump,Donald Trump,REP,42
,SurveyMonkey,Axios,324,D-,8738,Online,9/18/20,9/20/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,51.69
,SurveyMonkey,Axios,324,D-,8738,Online,9/18/20,9/20/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,45.53
,SurveyMonkey,Axios,324,D-,8738,Online,9/18/20,9/20/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,51.59
,SurveyMonkey,Axios,324,D-,8738,Online,9/18/20,9/20/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,46.3
Maine,Suffolk University,Boston Globe,323,A,500,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Biden,Joseph R. Biden Jr.,DEM,50.8
Maine,Suffolk University,Boston Globe,323,A,500,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Trump,Donald Trump,REP,38.6
Maine,Suffolk University,Boston Globe,323,A,500,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,De La Fuente,Roque De La Fuente,OTH,0.2
Maine,Suffolk University,Boston Globe,323,A,500,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Hawkins,Howie Hawkins,GRE,0.2
Maine,Suffolk University,Boston Globe,323,A,500,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Jorgensen,Jo Jorgensen,LIB,1
Maine,Suffolk University,Boston Globe,323,A,500,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Biden,Joseph R. Biden Jr.,DEM,51.4
Maine,Suffolk University,Boston Globe,323,A,500,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Trump,Donald Trump,REP,39.2
Maine,Suffolk University,Boston Globe,323,A,500,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,De La Fuente,Roque De La Fuente,OTH,0.2
Maine,Suffolk University,Boston Globe,323,A,500,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Hawkins,Howie Hawkins,GRE,0.2
Maine,Suffolk University,Boston Globe,323,A,500,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Jorgensen,Jo Jorgensen,LIB,0
Maine CD-1,Suffolk University,Boston Globe,323,A,267,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Biden,Joseph R. Biden Jr.,DEM,54.31
Maine CD-1,Suffolk University,Boston Globe,323,A,267,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Trump,Donald Trump,REP,32.58
Maine CD-1,Suffolk University,Boston Globe,323,A,267,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,De La Fuente,Roque De La Fuente,OTH,0.37
Maine CD-1,Suffolk University,Boston Globe,323,A,267,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Hawkins,Howie Hawkins,GRE,0.37
Maine CD-1,Suffolk University,Boston Globe,323,A,267,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Jorgensen,Jo Jorgensen,LIB,1.5
Maine CD-1,Suffolk University,Boston Globe,323,A,267,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Biden,Joseph R. Biden Jr.,DEM,55.43
Maine CD-1,Suffolk University,Boston Globe,323,A,267,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Trump,Donald Trump,REP,33.71
Maine CD-1,Suffolk University,Boston Globe,323,A,267,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,De La Fuente,Roque De La Fuente,OTH,0.37
Maine CD-1,Suffolk University,Boston Globe,323,A,267,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Hawkins,Howie Hawkins,GRE,0
Maine CD-1,Suffolk University,Boston Globe,323,A,267,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Jorgensen,Jo Jorgensen,LIB,0
Maine CD-2,Suffolk University,Boston Globe,323,A,233,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Biden,Joseph R. Biden Jr.,DEM,46.78
Maine CD-2,Suffolk University,Boston Globe,323,A,233,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Trump,Donald Trump,REP,45.49
Maine CD-2,Suffolk University,Boston Globe,323,A,233,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,De La Fuente,Roque De La Fuente,OTH,0
Maine CD-2,Suffolk University,Boston Globe,323,A,233,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Hawkins,Howie Hawkins,GRE,0
Maine CD-2,Suffolk University,Boston Globe,323,A,233,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Jorgensen,Jo Jorgensen,LIB,0.43
Maine CD-2,Suffolk University,Boston Globe,323,A,233,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Biden,Joseph R. Biden Jr.,DEM,46.78
Maine CD-2,Suffolk University,Boston Globe,323,A,233,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Trump,Donald Trump,REP,45.49
Maine CD-2,Suffolk University,Boston Globe,323,A,233,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,De La Fuente,Roque De La Fuente,OTH,0
Maine CD-2,Suffolk University,Boston Globe,323,A,233,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Hawkins,Howie Hawkins,GRE,0.43
Maine CD-2,Suffolk University,Boston Globe,323,A,233,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,allocated after RCV,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,general,Jorgensen,Jo Jorgensen,LIB,0
North Carolina,Harper Polling,Civitas Institute,132,B/C,612,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.nccivitas.org/polling/trump-biden-dead-heat/,general,Biden,Joseph R. Biden Jr.,DEM,44
North Carolina,Harper Polling,Civitas Institute,132,B/C,612,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.nccivitas.org/polling/trump-biden-dead-heat/,general,Trump,Donald Trump,REP,45
North Carolina,Harper Polling,Civitas Institute,132,B/C,612,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.nccivitas.org/polling/trump-biden-dead-heat/,general,Jorgensen,Jo Jorgensen,LIB,2
North Carolina,Harper Polling,Civitas Institute,132,B/C,612,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.nccivitas.org/polling/trump-biden-dead-heat/,general,Blankenship,Don Blankenship,CON,0
North Carolina,Harper Polling,Civitas Institute,132,B/C,612,Live Phone,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.nccivitas.org/polling/trump-biden-dead-heat/,general,Hawkins,Howie Hawkins,GRE,0
,Qriously,Brandwatch,610,,2134,Online,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.brandwatch.com/qriously-data/us-election-poll-week-4-17-20-sept/,general,Biden,Joseph R. Biden Jr.,DEM,46.4
,Qriously,Brandwatch,610,,2134,Online,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.brandwatch.com/qriously-data/us-election-poll-week-4-17-20-sept/,general,Trump,Donald Trump,REP,38.57
,Qriously,Brandwatch,610,,2134,Online,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.brandwatch.com/qriously-data/us-election-poll-week-4-17-20-sept/,general,Jorgensen,Jo Jorgensen,LIB,1.52
,Qriously,Brandwatch,610,,2134,Online,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.brandwatch.com/qriously-data/us-election-poll-week-4-17-20-sept/,general,Hawkins,Howie Hawkins,GRE,0.29
Oklahoma,Amber Integrated,,556,,500,Live Phone/Online,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20200924_OK.pdf,general,Biden,Joseph R. Biden Jr.,DEM,33
Oklahoma,Amber Integrated,,556,,500,Live Phone/Online,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20200924_OK.pdf,general,Trump,Donald Trump,REP,55
Oklahoma,Amber Integrated,,556,,500,Live Phone/Online,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20200924_OK.pdf,general,Jorgensen,Jo Jorgensen,LIB,1
Oklahoma,Amber Integrated,,556,,500,Live Phone/Online,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20200924_OK.pdf,general,Simmons,Jade Simmons,IND,1
Oklahoma,Amber Integrated,,556,,500,Live Phone/Online,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20200924_OK.pdf,general,West,Kanye West,IND,1
Oklahoma,Amber Integrated,,556,,500,Live Phone/Online,9/17/20,9/20/20,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20200924_OK.pdf,general,Pierce,Brock Pierce,IND,1
Arizona,ABC News/The Washington Post,,3,A+,701,Live Phone,9/15/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,Biden,Joseph R. Biden Jr.,DEM,49
Arizona,ABC News/The Washington Post,,3,A+,701,Live Phone,9/15/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,Trump,Donald Trump,REP,47
Arizona,ABC News/The Washington Post,,3,A+,579,Live Phone,9/15/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,Biden,Joseph R. Biden Jr.,DEM,48
Arizona,ABC News/The Washington Post,,3,A+,579,Live Phone,9/15/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,Trump,Donald Trump,REP,49
Florida,ABC News/The Washington Post,,3,A+,765,Live Phone,9/15/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,Biden,Joseph R. Biden Jr.,DEM,48
Florida,ABC News/The Washington Post,,3,A+,765,Live Phone,9/15/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,Trump,Donald Trump,REP,47
Florida,ABC News/The Washington Post,,3,A+,613,Live Phone,9/15/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,Biden,Joseph R. Biden Jr.,DEM,47
Florida,ABC News/The Washington Post,,3,A+,613,Live Phone,9/15/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,Trump,Donald Trump,REP,51
Pennsylvania,Franklin & Marshall College,,106,B/C,625,Live Phone/Online,9/14/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.fandm.edu/uploads/files/74868762207802954-f-m-poll-release-september-2020.pdf,general,Biden,Joseph R. Biden Jr.,DEM,49
Pennsylvania,Franklin & Marshall College,,106,B/C,625,Live Phone/Online,9/14/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.fandm.edu/uploads/files/74868762207802954-f-m-poll-release-september-2020.pdf,general,Trump,Donald Trump,REP,40
Pennsylvania,Franklin & Marshall College,,106,B/C,625,Live Phone/Online,9/14/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.fandm.edu/uploads/files/74868762207802954-f-m-poll-release-september-2020.pdf,general,Jorgensen,Jo Jorgensen,LIB,1
Pennsylvania,Franklin & Marshall College,,106,B/C,625,Live Phone/Online,9/14/20,9/20/20,FALSE,,,FALSE,FALSE,,https://www.fandm.edu/uploads/files/74868762207802954-f-m-poll-release-september-2020.pdf,general,Hawkins,Howie Hawkins,GRE,1
